.feature,albut,gene_id,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol,GRangesList,.abundant,logFC,logCPM,F,PValue,FDR
ENSG00000116194,untrt,ENSG00000116194,ANGPTL1,NA,protein_coding,178818840,178840187,1,-1,NA,ANGPTL1,,TRUE,1.9490906300183422,3.4405870631200077,104.21475003856524,6.048676419873163e-6,2.3016262966135928e-4
ENSG00000116198,untrt,ENSG00000116198,CEP104,NA,protein_coding,3728645,3773778,1,-1,NA,CEP104,,TRUE,0.21172031232014765,4.78081245612428,5.21746262966197,0.05094505793232026,0.1207547243086966
ENSG00000116199,untrt,ENSG00000116199,FAM20B,NA,protein_coding,178994939,179045697,1,1,NA,FAM20B,,TRUE,0.23741857174385744,6.404755662638424,9.061870346362543,0.016326809492314725,0.05184860777160605
ENSG00000116205,untrt,ENSG00000116205,TCEANC2,NA,protein_coding,54519260,54578192,1,1,NA,TCEANC2,,TRUE,-0.11595580886555,3.650889784953149,1.7701898059831758,0.2191508868674891,0.35186984819554706
ENSG00000116209,untrt,ENSG00000116209,TMEM59,NA,protein_coding,54497347,54519177,1,-1,NA,TMEM59,,TRUE,0.10347575507383507,7.571948536334617,2.0212130740941525,0.19199529200042564,0.32014626954232844
ENSG00000116212,untrt,ENSG00000116212,LRRC42,NA,protein_coding,54411750,54433841,1,1,NA,LRRC42,,TRUE,0.27069802389583275,4.74071751544659,12.369501110009148,0.007570791513408213,0.030008070095206372
ENSG00000116213,untrt,ENSG00000116213,WRAP73,NA,protein_coding,3547331,3569325,1,-1,NA,WRAP73,,TRUE,0.23378539133992507,3.847046431666578,9.193649280703728,0.015786636103438778,0.05054643477751628
ENSG00000116221,untrt,ENSG00000116221,MRPL37,NA,protein_coding,54649714,54691137,1,1,NA,MRPL37,,TRUE,-0.006707673654624685,5.367442586914805,0.010459930735225508,0.9209950234818851,0.9501695111726698
ENSG00000116237,untrt,ENSG00000116237,ICMT,NA,protein_coding,6281253,6296032,1,-1,NA,ICMT,,TRUE,0.09406661652973208,6.892725061532254,2.226877849615477,0.17304595293620265,0.2961454810296543
ENSG00000116251,untrt,ENSG00000116251,RPL22,NA,protein_coding,6241329,6269449,1,-1,NA,RPL22,,TRUE,-0.05785491717648812,8.618730595453426,0.7195240680609987,0.4203579854660029,0.5601848213142087
ENSG00000116260,untrt,ENSG00000116260,QSOX1,NA,protein_coding,180123969,180173165,1,1,NA,QSOX1,,TRUE,-0.03566663418958828,13.208394198446678,0.13881966150729821,0.7188988190610803,0.8110150194810073
ENSG00000116266,untrt,ENSG00000116266,STXBP3,NA,protein_coding,109289296,109352148,1,1,NA,STXBP3,,TRUE,0.18116453727518914,5.349841518837386,6.881267451336269,0.02985618203854005,0.08106621942614571
ENSG00000116273,untrt,ENSG00000116273,PHF13,NA,protein_coding,6673745,6684093,1,1,NA,PHF13,,TRUE,0.17158991610489854,4.89932005739783,3.77565133169971,0.08702009116152483,0.17963473387406928
ENSG00000116285,untrt,ENSG00000116285,ERRFI1,NA,protein_coding,8064464,8086368,1,-1,NA,ERRFI1,,TRUE,2.4148432547706338,7.237114203027392,299.65882737040573,9.514118709592732e-8,2.351649906292445e-5
ENSG00000116288,untrt,ENSG00000116288,PARK7,NA,protein_coding,8014351,8045565,1,1,NA,PARK7,,TRUE,0.06366148281428713,6.737317813970647,0.9596104396869319,0.355284828068985,0.49629560317749805
ENSG00000116299,untrt,ENSG00000116299,KIAA1324,NA,protein_coding,109656301,109749401,1,1,NA,ELAPOR1,,TRUE,-1.163296129816546,0.6346037740007753,30.491381932671185,5.136838310912723e-4,0.004265343427507613
ENSG00000116337,untrt,ENSG00000116337,AMPD2,NA,protein_coding,110158726,110174673,1,1,NA,AMPD2,,TRUE,-0.2846979618716175,5.229088876221211,14.131098458325948,0.005303528344784881,0.02303431990355812
ENSG00000116350,untrt,ENSG00000116350,SRSF4,NA,protein_coding,29474255,29508499,1,-1,NA,SRSF4,,TRUE,0.07834082805318228,6.091249448188343,0.9512174129663543,0.35728637142353037,0.4978722553847799
ENSG00000116353,untrt,ENSG00000116353,MECR,NA,protein_coding,29519385,29557454,1,-1,NA,MECR,,TRUE,-0.1693189200095768,3.424492754395909,2.0110705062127896,0.19300118105043199,0.3214869584153519
ENSG00000116396,untrt,ENSG00000116396,KCNC4,NA,protein_coding,110753965,110825722,1,1,NA,KCNC4,,TRUE,0.07328966150789483,2.2675746840690953,0.3480495304780203,0.5711069609261571,0.6936667366062464
ENSG00000116406,untrt,ENSG00000116406,EDEM3,NA,protein_coding,184659365,184724047,1,-1,NA,EDEM3,,TRUE,0.35581139382244703,6.295318191369745,18.5916987581571,0.0024273027729900714,0.013126144114229807
ENSG00000116455,untrt,ENSG00000116455,WDR77,NA,protein_coding,111982512,111991998,1,-1,NA,WDR77,,TRUE,0.4678294895094561,3.5350809690266947,31.949646562975015,4.3827936370395847e-4,0.003816313365964594
ENSG00000116459,untrt,ENSG00000116459,ATP5F1,NA,protein_coding,111991486,112005395,1,1,NA,ATP5PB,,TRUE,0.020919811277212978,6.392944392053263,0.10902147613415727,0.7495346971329333,0.8328395720741713
ENSG00000116473,untrt,ENSG00000116473,RAP1A,NA,protein_coding,112084840,112259313,1,1,NA,RAP1A,,TRUE,0.09986487374344577,5.566204960740895,1.7268514950679537,0.22436423141726392,0.35739395374588373
ENSG00000116478,untrt,ENSG00000116478,HDAC1,NA,protein_coding,32757687,32799236,1,1,NA,HDAC1,,TRUE,0.03920875073217011,6.059058067525255,0.23570873355908195,0.6400228664895318,0.7500370987279089
ENSG00000116489,untrt,ENSG00000116489,CAPZA1,NA,protein_coding,113161795,113214241,1,1,NA,CAPZA1,,TRUE,0.11322325225651053,7.167236261848718,3.3415906431490003,0.1040305267279127,0.2046430544304271
ENSG00000116497,untrt,ENSG00000116497,S100PBP,NA,protein_coding,33282368,33324476,1,1,NA,S100PBP,,TRUE,0.07859534665293229,4.79185695999599,0.8033897089138842,0.3956197177505739,0.5364667149590729
ENSG00000116514,untrt,ENSG00000116514,RNF19B,NA,protein_coding,33402046,33430286,1,-1,NA,RNF19B,,TRUE,-0.3594054959141988,3.0939119098523866,5.171753634974017,0.05175747039516507,0.12203903230435319
ENSG00000116521,untrt,ENSG00000116521,SCAMP3,NA,protein_coding,155225770,155232221,1,-1,NA,SCAMP3,,TRUE,0.15237166338771083,5.664930823533758,3.5128110290732324,0.09684711202372896,0.19432872698625517
ENSG00000116525,untrt,ENSG00000116525,TRIM62,NA,protein_coding,33611003,33647660,1,-1,NA,TRIM62,,TRUE,0.19587793580712987,3.157242132187355,3.1482465691817128,0.11299728378156601,0.21760516825939785
ENSG00000116539,untrt,ENSG00000116539,ASH1L,NA,protein_coding,155305059,155532598,1,-1,NA,ASH1L,,TRUE,-0.12236791246862941,6.808961372414768,3.389704910300432,0.10194406939448566,0.20196059823069767
ENSG00000116560,untrt,ENSG00000116560,SFPQ,NA,protein_coding,35641979,35658749,1,-1,NA,SFPQ,,TRUE,0.148457742383287,7.3090143100801015,3.406944858785138,0.10120968549378871,0.20096245956117853
ENSG00000116574,untrt,ENSG00000116574,RHOU,NA,protein_coding,228870824,228882416,1,1,NA,RHOU,,TRUE,-0.1760952249703597,3.7849393599511787,0.8183700188488333,0.39144812777151405,0.5324737686102778
ENSG00000116580,untrt,ENSG00000116580,GON4L,NA,protein_coding,155719508,155829191,1,-1,NA,GON4L,,TRUE,-0.13227932246084032,5.673736757631001,3.514551192961338,0.09677745713248095,0.19421343022831297
ENSG00000116584,untrt,ENSG00000116584,ARHGEF2,NA,protein_coding,155916630,155976861,1,-1,NA,ARHGEF2,,TRUE,-1.025008738801446,6.72371942199615,212.432632124959,3.747599480763929e-7,4.388549215488701e-5
ENSG00000116586,untrt,ENSG00000116586,LAMTOR2,NA,protein_coding,156024543,156028301,1,1,NA,LAMTOR2,,TRUE,-0.07684525780315117,4.24198255243269,1.1556282768133739,0.3129696356769236,0.4541139229036703
ENSG00000116604,untrt,ENSG00000116604,MEF2D,NA,protein_coding,156433519,156470620,1,-1,NA,MEF2D,,TRUE,0.32784119660104705,6.271771131321745,18.952686320867528,0.002292560667684931,0.01264232914834585
ENSG00000116641,untrt,ENSG00000116641,DOCK7,NA,protein_coding,62920399,63153969,1,-1,NA,DOCK7,,TRUE,-0.04260632287509401,7.02091753909526,0.4097660301256701,0.5395501672068332,0.6677709016891534
ENSG00000116649,untrt,ENSG00000116649,SRM,NA,protein_coding,11114641,11120081,1,-1,NA,SRM,,TRUE,0.7617783668488203,5.868819012463562,49.37313822207187,9.704498790401712e-5,0.001341140939064535
ENSG00000116661,untrt,ENSG00000116661,FBXO2,NA,protein_coding,11708424,11715842,1,-1,NA,FBXO2,,TRUE,0.2607828297278196,1.0049918516885425,1.879207869202245,0.20675617844397037,0.336893687118751
ENSG00000116663,untrt,ENSG00000116663,FBXO6,NA,protein_coding,11724181,11734411,1,1,NA,FBXO6,,TRUE,0.0162545229495538,2.4990877334949966,0.020399719893988994,0.8898720726593327,0.9298471578352908
ENSG00000116667,untrt,ENSG00000116667,C1orf21,NA,protein_coding,184356192,184598154,1,1,NA,C1orf21,,TRUE,0.7832250853970345,7.044343912342178,17.84618723127397,0.002738300903393019,0.014289049864822156
ENSG00000116668,untrt,ENSG00000116668,SWT1,NA,protein_coding,185126212,185260897,1,1,NA,SWT1,,TRUE,-0.2624263004850781,3.018697915620303,5.346059849426529,0.04874624344294271,0.11700567793101818
ENSG00000116670,untrt,ENSG00000116670,MAD2L2,NA,protein_coding,11734537,11751707,1,-1,NA,MAD2L2,,TRUE,0.24701238323895738,4.002422461541342,10.315729800512692,0.011985662271025292,0.041775578481923197
ENSG00000116675,untrt,ENSG00000116675,DNAJC6,NA,protein_coding,65713902,65881552,1,1,NA,DNAJC6,,TRUE,2.13332833736078,1.2803569593902662,95.4086446745959,8.519599245268459e-6,2.8208552511464757e-4
ENSG00000116678,untrt,ENSG00000116678,LEPR,NA,protein_coding,65886248,66107242,1,1,NA,LEPR,,TRUE,0.3878283684890816,5.328890507474765,5.242234496739995,0.05051175055050931,0.12008510811575031
ENSG00000116679,untrt,ENSG00000116679,IVNS1ABP,NA,protein_coding,185265520,185286461,1,-1,NA,IVNS1ABP,,TRUE,-0.7914660572026626,5.1326476730980914,67.94977848388952,3.03396842794497e-5,5.957950824100073e-4
ENSG00000116685,untrt,ENSG00000116685,KIAA2013,NA,protein_coding,11979648,11986485,1,-1,NA,KIAA2013,,TRUE,0.15779537950119435,5.817767334356513,4.778158128056354,0.05947874588912074,0.13532983298546747
ENSG00000116688,untrt,ENSG00000116688,MFN2,NA,protein_coding,12040238,12073571,1,1,NA,MFN2,,TRUE,-0.13077276122925469,6.984207499215878,4.099579635029145,0.0766052606098296,0.16340950716208763
ENSG00000116690,untrt,ENSG00000116690,PRG4,NA,protein_coding,186265405,186283694,1,1,NA,PRG4,,TRUE,1.7151115263413121,0.37222269953648984,21.196774637147566,0.0016423728031084075,0.00989649234290749
ENSG00000116691,untrt,ENSG00000116691,MIIP,NA,protein_coding,12079523,12092102,1,1,NA,MIIP,,TRUE,0.3760746274631407,3.2654385757500153,14.484327964088575,0.00495634782843656,0.02188378029267553
ENSG00000116698,untrt,ENSG00000116698,SMG7,NA,protein_coding,183441351,183567381,1,1,NA,SMG7,,TRUE,-0.09270246979305254,5.579588664515087,1.9699417663567675,0.19715270002717236,0.32632029730126244
ENSG00000116704,untrt,ENSG00000116704,SLC35D1,NA,protein_coding,67465015,67519782,1,-1,NA,SLC35D1,,TRUE,0.8345502687381813,4.890526732093082,51.96491945147451,8.078224293955014e-5,0.0011777753341813213
ENSG00000116711,untrt,ENSG00000116711,PLA2G4A,NA,protein_coding,186798085,186958113,1,1,NA,PLA2G4A,,TRUE,-2.497259626505736,2.4156281485070283,164.2456148610509,1.0364154721131417e-6,8.091153337683281e-5
ENSG00000116717,untrt,ENSG00000116717,GADD45A,NA,protein_coding,68150744,68154021,1,1,NA,GADD45A,,TRUE,0.10448715464097103,6.117798479922215,0.5078692721597128,0.4958285934809544,0.6297228896705532
ENSG00000116729,untrt,ENSG00000116729,WLS,NA,protein_coding,68564142,68698803,1,-1,NA,WLS,,TRUE,-0.21340383765755502,7.422418353572177,8.134806211257027,0.02086488487872948,0.06197589079691305
ENSG00000116731,untrt,ENSG00000116731,PRDM2,NA,protein_coding,14026693,14151574,1,1,NA,PRDM2,,TRUE,0.226984644412065,5.799883039539182,12.161760813436295,0.007912415963593785,0.030926394165792178
ENSG00000116741,untrt,ENSG00000116741,RGS2,NA,protein_coding,192778169,192781403,1,1,NA,RGS2,,TRUE,-0.06554496359133202,3.2056310403175163,0.06951541811938416,0.7985453917418344,0.8675649027137222
ENSG00000116747,untrt,ENSG00000116747,TROVE2,NA,protein_coding,193028552,193060907,1,1,NA,RO60,,TRUE,0.21807798666524558,5.167435085981115,8.016129819039417,0.021554965201429282,0.06347714049518542
ENSG00000116750,untrt,ENSG00000116750,UCHL5,NA,protein_coding,192981380,193029237,1,-1,NA,UCHL5,,TRUE,0.07957466582153425,3.8651753477473996,0.7470021643747935,0.411982735905734,0.5516063418789213
ENSG00000116752,untrt,ENSG00000116752,BCAS2,NA,protein_coding,115110178,115124260,1,-1,NA,BCAS2,,TRUE,-0.19522813640706788,4.063477076276792,5.952664014207511,0.03985461222238013,0.10027244143027268
ENSG00000116754,untrt,ENSG00000116754,SRSF11,NA,protein_coding,70671365,70718735,1,1,NA,SRSF11,,TRUE,0.11463748660499438,7.736795630220864,2.306498838779214,0.16638515745345575,0.28780819133308744
ENSG00000116761,untrt,ENSG00000116761,CTH,NA,protein_coding,70876901,70905534,1,1,NA,CTH,,TRUE,0.9116568689809171,1.2383810109826234,18.77602729548522,0.0023579605510173824,0.012895906502576522
ENSG00000116774,untrt,ENSG00000116774,OLFML3,NA,protein_coding,114522063,114524876,1,1,NA,OLFML3,,TRUE,0.13529900506688197,7.47276777756379,4.562898490183136,0.0643268423426895,0.14360376943505368
ENSG00000116786,untrt,ENSG00000116786,PLEKHM2,NA,protein_coding,16010827,16061264,1,1,NA,PLEKHM2,,TRUE,0.13716330448654368,7.285392663100604,3.093305630612952,0.11572704623537154,0.22085013286087674
ENSG00000116791,untrt,ENSG00000116791,CRYZ,NA,protein_coding,75171170,75199092,1,-1,NA,CRYZ,,TRUE,-0.27449019180734835,4.481867594437269,9.89045708525091,0.013274678168100908,0.04479078909007946
ENSG00000116793,untrt,ENSG00000116793,PHTF1,NA,protein_coding,114239453,114302111,1,-1,NA,PHTF1,,TRUE,0.2001456274197976,4.727725768796196,3.6881509100969874,0.09014227253917034,0.1845140791281353
ENSG00000116809,untrt,ENSG00000116809,ZBTB17,NA,protein_coding,16268364,16302627,1,-1,NA,ZBTB17,,TRUE,-0.08348080168227259,4.222473722587312,1.1441572083185183,0.31523341052426473,0.45615185317185536
ENSG00000116815,untrt,ENSG00000116815,CD58,NA,protein_coding,117057157,117113661,1,-1,NA,CD58,,TRUE,0.061788590390665164,1.771781024905318,0.15619497402281246,0.702762022726473,0.7988713757274668
ENSG00000116819,untrt,ENSG00000116819,TFAP2E,NA,protein_coding,36038971,36060929,1,1,NA,TFAP2E,,TRUE,-0.5598851361654303,-0.21098612127388922,5.216610262305958,0.05104266476217466,0.12087813814161986
ENSG00000116830,untrt,ENSG00000116830,TTF2,NA,protein_coding,117602925,117650075,1,1,NA,TTF2,,TRUE,-0.28248157823596076,3.688619360880394,10.129484176338865,0.012530006937262816,0.04307206787887926
ENSG00000116857,untrt,ENSG00000116857,TMEM9,NA,protein_coding,201103900,201140702,1,-1,NA,TMEM9,,TRUE,-0.2506387144716652,5.295681363424917,8.41699957655634,0.019332172487310312,0.058700510778437374
ENSG00000116863,untrt,ENSG00000116863,ADPRHL2,NA,protein_coding,36554476,36559533,1,1,NA,ADPRS,,TRUE,0.05714223791764699,4.118788000524648,0.44757997581146075,0.521863384275586,0.6523189905009796
ENSG00000116871,untrt,ENSG00000116871,MAP7D1,NA,protein_coding,36621180,36646450,1,1,NA,MAP7D1,,TRUE,0.06791263004099139,7.142761147652012,0.779001874012686,0.4025659910843923,0.5428675676553795
ENSG00000116874,untrt,ENSG00000116874,WARS2,NA,protein_coding,119573839,119683294,1,-1,NA,WARS2,,TRUE,-0.10386893521326304,3.870550850180704,1.5898756847995794,0.2420180871416137,0.3776036783896913
ENSG00000116883,untrt,ENSG00000116883,RP11-268J15.5,NA,protein_coding,36789335,36794822,1,1,NA,NA,,TRUE,0.25672427806111286,2.318598370572863,1.9962274987291548,0.19448636399171082,0.3232432277452586
ENSG00000116885,untrt,ENSG00000116885,OSCP1,NA,protein_coding,36881428,36916086,1,-1,NA,OSCP1,,TRUE,-0.3048622622530219,2.369018716440267,7.572767636933274,0.02440185621021682,0.0696084474303982
ENSG00000116898,untrt,ENSG00000116898,MRPS15,NA,protein_coding,36921319,36930038,1,-1,NA,MRPS15,,TRUE,-0.00865254739970548,4.876548125210843,0.012160523078430591,0.91484141827197,0.9453519612898648
ENSG00000116903,untrt,ENSG00000116903,EXOC8,NA,protein_coding,231468480,231473598,1,-1,NA,EXOC8,,TRUE,0.21920099815521477,4.01171955956139,6.9567164986357115,0.029190957508733153,0.07967311753843108
ENSG00000116906,untrt,ENSG00000116906,GNPAT,NA,protein_coding,231376953,231413719,1,1,NA,GNPAT,,TRUE,0.17487873391817335,5.366013521648959,6.997844728948632,0.02883611051052562,0.07897161417529783
ENSG00000116918,untrt,ENSG00000116918,TSNAX,NA,protein_coding,231664399,231702270,1,1,NA,TSNAX,,TRUE,0.27407065750597437,4.672409120913218,11.404417550525054,0.00933338971618179,0.03473792115445459
ENSG00000116922,untrt,ENSG00000116922,C1orf109,NA,protein_coding,38147242,38157914,1,-1,NA,AIRIM,,TRUE,0.09192880869955694,3.886727956509592,1.4970282185886172,0.25510506030492486,0.3927310962219655
ENSG00000116954,untrt,ENSG00000116954,RRAGC,NA,protein_coding,39303870,39325495,1,-1,NA,RRAGC,,TRUE,0.2116858618589342,6.063397805756852,3.691755529115954,0.09001080918945985,0.18431655277166492
ENSG00000116957,untrt,ENSG00000116957,TBCE,NA,protein_coding,235530675,235612283,1,1,NA,NA,,TRUE,-0.09626361132562297,4.2451016580684104,1.7822455345037298,0.2177301990174137,0.35018577113442967
ENSG00000116962,untrt,ENSG00000116962,NID1,NA,protein_coding,236139130,236228462,1,-1,NA,NID1,,TRUE,1.4723387953110052,8.785222850140716,79.91457876832449,1.6566866835725663e-5,4.185114191071931e-4
ENSG00000116977,untrt,ENSG00000116977,LGALS8,NA,protein_coding,236681300,236716281,1,1,NA,LGALS8,,TRUE,0.1457175891752431,5.403636848336142,2.464907767118434,0.15411762187901432,0.27196423778893986
ENSG00000116984,untrt,ENSG00000116984,MTR,NA,protein_coding,236958610,237067281,1,1,NA,MTR,,TRUE,0.08227422954361144,6.433734896277072,1.1007773771817995,0.32401674796781316,0.46505644803323193
ENSG00000116985,untrt,ENSG00000116985,BMP8B,NA,protein_coding,40222854,40254533,1,-1,NA,BMP8B,,TRUE,0.3758155748858645,-0.9861288514133553,1.6151580215416237,0.238781100739531,0.374257239482115
ENSG00000116991,untrt,ENSG00000116991,SIPA1L2,NA,protein_coding,232533711,232697304,1,-1,NA,SIPA1L2,,TRUE,-2.627598329943268,2.5215567979121642,179.6282158328848,7.306746636252894e-7,6.574420730449921e-5
ENSG00000117000,untrt,ENSG00000117000,RLF,NA,protein_coding,40627045,40706593,1,1,NA,RLF,,TRUE,0.09432509044216149,4.835448297301692,1.1594217179387967,0.31222628056978086,0.45328311252090514
ENSG00000117010,untrt,ENSG00000117010,ZNF684,NA,protein_coding,40997233,41013841,1,1,NA,ZNF684,,TRUE,-0.12456831889763748,1.5167527335137314,0.8089714434893833,0.3940584891430099,0.5351560926146137
ENSG00000117016,untrt,ENSG00000117016,RIMS3,NA,protein_coding,41086351,41131329,1,-1,NA,RIMS3,,TRUE,0.16154920720730934,1.662425000240813,1.1526560485872908,0.3135567580244156,0.45478901142921924
ENSG00000117020,untrt,ENSG00000117020,AKT3,NA,protein_coding,243651535,244014381,1,-1,NA,AKT3,,TRUE,0.3181221649468146,5.806975098620958,9.997202090269031,0.012935410608615678,0.0439815007158013
ENSG00000117036,untrt,ENSG00000117036,ETV3,NA,protein_coding,157090983,157108266,1,-1,NA,ETV3,,TRUE,0.08253610301095105,4.633764246714223,1.1859921422326536,0.307091773962789,0.4480094298599326
ENSG00000117054,untrt,ENSG00000117054,ACADM,NA,protein_coding,76190036,76253260,1,1,NA,ACADM,,TRUE,0.3118944627197117,4.432013328213047,10.975660445269755,0.01028030001353159,0.037326554468209795
ENSG00000117069,untrt,ENSG00000117069,ST6GALNAC5,NA,protein_coding,77333126,77531396,1,1,NA,ST6GALNAC5,,TRUE,-0.3416903902892596,-0.5507238933116647,1.2566935750789334,0.29407768491150216,0.4348232485285102
ENSG00000117114,untrt,ENSG00000117114,LPHN2,NA,protein_coding,81771845,82458120,1,1,NA,ADGRL2,,TRUE,-0.2212235942147908,6.6201153522168585,6.914020782965547,0.029565047237070215,0.08040977775851116
ENSG00000117118,untrt,ENSG00000117118,SDHB,NA,protein_coding,17345217,17380665,1,-1,NA,SDHB,,TRUE,0.131318207263068,5.158521094135622,2.98444205297191,0.12139639800114582,0.22858347535661486
ENSG00000117122,untrt,ENSG00000117122,MFAP2,NA,protein_coding,17300997,17307330,1,-1,NA,MFAP2,,TRUE,-0.6564011648457373,5.014934724566878,48.00908664089649,1.0724481460898365e-4,0.0014304697801194922
ENSG00000117133,untrt,ENSG00000117133,RPF1,NA,protein_coding,84944942,84963473,1,1,NA,RPF1,,TRUE,0.08253188916032828,4.095498132300318,1.0395694405159712,0.3370434198814273,0.477770672454972
